VendorID,lpep_pickup_datetime,Lpep_dropoff_datetime,Store_and_fwd_flag,RateCodeID,Pickup_longitude,Pickup_latitude,Dropoff_longitude,Dropoff_latitude,Passenger_count,Trip_distance,Fare_amount,Extra,MTA_tax,Tip_amount,Tolls_amount,Ehail_fee,improvement_surcharge,Total_amount,Payment_type,Trip_type 
2,2016-06-24 18:47:53,2016-06-24 18:56:27,N,1,-73.94232177734375,40.753993988037109,-73.935630798339844,40.775497436523438,1,2.15,9,1,0.5,2.16,0,,0.3,12.96,1,1
2,2016-06-17 18:39:06,2016-06-17 18:51:28,N,1,-73.982872009277344,40.673244476318359,-73.986824035644531,40.687751770019531,1,1.41,9.5,1,0.5,0,0,,0.3,11.3,2,1
2,2016-06-17 13:31:18,2016-06-17 13:33:43,N,1,-73.952171325683594,40.803035736083984,-73.948188781738281,40.798458099365234,1,.37,4,0,0.5,0,0,,0.3,4.8,2,1
2,2016-06-27 05:16:17,2016-06-27 05:20:44,N,1,-73.876922607421875,40.748420715332031,-73.871299743652344,40.742362976074219,1,.81,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,2016-06-29 14:11:02,2016-06-29 14:21:04,N,1,-73.962066650390625,40.810379028320313,-73.952445983886719,40.810630798339844,1,.74,7.5,0,0.5,0,0,,0.3,8.3,2,1
2,2016-06-25 05:22:53,2016-06-25 05:35:51,N,1,-73.888412475585937,40.747108459472656,-73.863327026367188,40.747016906738281,1,1.68,9.5,0.5,0.5,0,0,,0.3,10.8,2,1
1,2016-06-12 02:52:16,2016-06-12 02:58:08,N,1,-73.897727966308594,40.746234893798828,-73.876800537109375,40.745082855224609,1,1.20,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
2,2016-06-12 23:54:38,2016-06-13 00:04:35,N,1,-73.903251647949219,40.745834350585937,-73.859397888183594,40.726570129394531,1,3.18,11,0.5,0.5,1.23,0,,0.3,13.53,1,1
1,2016-06-20 06:21:14,2016-06-20 06:26:01,N,1,-73.956161499023438,40.729801177978516,-73.943031311035156,40.733669281005859,1,.80,5.5,0,0.5,1.55,0,,0.3,7.85,1,1
2,2016-06-07 16:26:33,2016-06-07 16:29:56,N,1,-73.968620300292969,40.681869506835938,-73.977622985839844,40.684314727783203,1,.52,4.5,1,0.5,1.26,0,,0.3,7.56,1,1
2,2016-06-22 21:51:37,2016-06-22 22:03:57,N,1,-73.993667602539063,40.703159332275391,-74.005813598632812,40.726428985595703,1,3.13,12,0.5,0.5,1,0,,0.3,14.3,1,1
2,2016-06-11 10:38:03,2016-06-11 10:51:27,N,1,-73.956245422363281,40.747428894042969,-73.983367919921875,40.734512329101563,1,3.40,12.5,0,0.5,3.77,5.54,,0.3,22.61,1,1
2,2016-06-26 15:08:27,2016-06-26 15:19:17,N,1,-73.863746643066406,40.7327880859375,-73.874320983886719,40.7420654296875,1,1.04,8.5,0,0.5,0,0,,0.3,9.3,2,1
2,2016-06-16 09:53:12,2016-06-16 10:21:25,N,5,-73.85357666015625,40.847419738769531,-73.897377014160156,40.84393310546875,1,5.64,12,0,0,0,0,,0,12,2,2
2,2016-06-27 06:48:18,2016-06-27 06:51:56,N,1,-73.807609558105469,40.700233459472656,-73.818565368652344,40.698806762695313,1,1.03,5.5,0,0.5,2,0,,0.3,8.3,1,1
2,2016-06-12 07:58:05,2016-06-12 08:04:44,N,1,-73.844284057617188,40.721336364746094,-73.810226440429687,40.714408874511719,1,2.01,8.5,0,0.5,0,0,,0.3,9.3,2,1
2,2016-06-26 14:34:20,2016-06-26 14:41:13,N,1,-73.956901550292969,40.698467254638672,-73.963729858398438,40.70953369140625,1,.98,5.5,0,0.5,0,0,,0.3,6.3,2,1
2,2016-06-05 00:33:58,2016-06-05 00:35:35,N,5,-73.912078857421875,40.843456268310547,-73.912086486816406,40.843456268310547,1,.00,160,0,0,0,0,,0,160,2,2
2,2016-06-25 22:48:10,2016-06-25 23:09:08,N,1,-73.948661804199219,40.709804534912109,-73.9908447265625,40.665477752685547,1,6.61,21,0.5,0.5,0,0,,0.3,22.3,2,1
1,2016-06-10 23:09:21,2016-06-10 23:24:14,N,1,-73.970970153808594,40.689559936523438,-73.938560485839844,40.715286254882813,1,3.30,13.5,0.5,0.5,2.95,0,,0.3,17.75,1,1
2,2016-06-24 17:50:33,2016-06-24 17:56:37,N,1,-73.957740783691406,40.815010070800781,-73.947265625,40.808967590332031,2,.74,5.5,1,0.5,1.46,0,,0.3,8.76,1,1
2,2016-06-08 12:06:26,2016-06-08 12:14:27,N,1,-73.938865661621094,40.805057525634766,-73.954078674316406,40.8114013671875,2,.90,6.5,0,0.5,0,0,,0.3,7.3,2,1
2,2016-06-17 00:14:31,2016-06-17 00:22:03,N,1,-73.9237060546875,40.755924224853516,-73.912208557128906,40.759197235107422,1,1.31,7,0.5,0.5,0,0,,0.3,8.3,2,1
2,2016-06-04 23:08:20,2016-06-04 23:20:20,N,1,-73.980575561523438,40.699363708496094,-73.960884094238281,40.681320190429687,1,2.13,10,0.5,0.5,2.82,0,,0.3,14.12,1,1
2,2016-06-26 00:37:25,2016-06-26 00:43:34,N,1,-73.936393737792969,40.820396423339844,-73.949539184570312,40.811248779296875,1,1.21,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
2,2016-06-06 17:40:56,2016-06-06 17:58:15,N,1,-73.8426513671875,40.769351959228516,-73.928680419921875,40.740768432617188,1,9.14,26,1,0.5,0,0,,0.3,27.8,2,1
2,2016-06-06 23:20:00,2016-06-06 23:25:07,N,1,-73.950340270996094,40.803085327148438,-73.943153381347656,40.810916900634766,1,.74,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
1,2016-06-16 01:33:01,2016-06-16 01:39:53,N,1,-73.981300354003906,40.688114166259766,-73.997901916503906,40.678131103515625,1,1.60,7.5,0.5,0.5,0,0,,0.3,8.8,2,1
2,2016-06-07 08:21:41,2016-06-07 08:26:11,N,1,-73.951690673828125,40.790618896484375,-73.940055847167969,40.800815582275391,1,1.13,6,0,0.5,0,0,,0.3,6.8,2,1
2,2016-06-16 09:39:20,2016-06-16 09:46:37,N,1,-73.938613891601563,40.811527252197266,-73.93994140625,40.794681549072266,1,1.70,7.5,0,0.5,0,0,,0.3,8.3,2,1
2,2016-06-24 11:54:46,2016-06-24 12:02:11,N,1,-73.954513549804687,40.706783294677734,-73.9444580078125,40.713836669921875,2,1.02,6.5,0,0.5,0,0,,0.3,7.3,2,1
2,2016-06-19 23:32:28,2016-06-19 23:47:07,N,1,-73.965110778808594,40.710494995117188,-73.998542785644531,40.693248748779297,1,3.75,13.5,0.5,0.5,2.96,0,,0.3,17.76,1,1
1,2016-06-25 04:34:15,2016-06-25 04:43:20,N,1,-73.872108459472656,40.751117706298828,-73.911659240722656,40.755561828613281,1,2.20,9.5,0.5,0.5,0.08,0,,0.3,10.88,1,1
2,2016-06-22 08:56:29,2016-06-22 09:31:18,N,1,-73.936874389648437,40.759773254394531,-73.789955139160156,40.646831512451172,1,15.23,44,0,0.5,0,0,,0.3,44.8,2,1
2,2016-06-04 21:37:32,2016-06-04 21:45:41,N,1,-73.884101867675781,40.747718811035156,-73.901535034179688,40.745903015136719,1,.92,7,0.5,0.5,0,0,,0.3,8.3,1,1
2,2016-06-10 17:18:52,2016-06-10 17:27:50,N,1,-73.997428894042969,40.674526214599609,-74.009605407714844,40.6778564453125,1,.88,7.5,1,0.5,0,0,,0.3,9.3,1,1
1,2016-06-22 13:56:54,2016-06-22 13:58:52,N,1,-73.99822998046875,40.657890319824219,-74.003776550292969,40.655052185058594,1,.40,3.5,0,0.5,0,0,,0.3,4.3,2,1
2,2016-06-15 16:25:45,2016-06-15 16:50:00,N,1,-73.9530029296875,40.811851501464844,-73.940162658691406,40.840732574462891,5,2.69,16,1,0.5,0,0,,0.3,17.8,2,1
2,2016-06-25 00:27:57,2016-06-25 00:35:04,N,1,-73.949058532714844,40.680393218994141,-73.939872741699219,40.685253143310547,1,1.47,7,0.5,0.5,0,0,,0.3,8.3,2,1
2,2016-06-20 08:34:01,2016-06-20 08:55:23,N,1,-73.921943664550781,40.75543212890625,-73.959480285644531,40.720424652099609,1,3.66,16.5,0,0.5,4.32,0,,0.3,21.62,1,1
1,2016-06-03 13:35:11,2016-06-03 13:41:17,N,1,-73.972564697265625,40.681140899658203,-73.974838256835938,40.670894622802734,1,1.10,6.5,0,0.5,1.1,0,,0.3,8.4,1,1
2,2016-06-04 17:44:38,2016-06-04 17:52:45,N,1,-73.959259033203125,40.709091186523438,-73.964950561523438,40.717273712158203,2,1.18,7,0,0.5,0,0,,0.3,7.8,2,1
2,2016-06-26 10:50:47,2016-06-26 10:54:10,N,1,-73.940208435058594,40.798095703125,-73.950340270996094,40.795360565185547,1,.65,4.5,0,0.5,0,0,,0.3,5.3,2,1
1,2016-06-23 11:48:49,2016-06-23 12:05:42,N,5,-73.886032104492187,40.834857940673828,-73.926124572753906,40.808650970458984,3,3.50,10,0,0,0,0,,0,10,2,2
2,2016-06-02 00:19:18,2016-06-02 00:28:51,N,1,-73.958343505859375,40.72149658203125,-73.941146850585937,40.712699890136719,3,1.75,8.5,0.5,0.5,2.94,0,,0.3,12.74,1,1
1,2016-06-03 15:54:32,2016-06-03 16:29:17,Y,1,-73.942451477050781,40.823307037353516,-73.989326477050781,40.771160125732422,1,6.90,28,0,0.5,5.75,0,,0.3,34.55,1,1
2,2016-06-28 18:04:05,2016-06-28 18:16:43,N,1,-73.996170043945312,40.692741394042969,-74.006248474121094,40.712013244628906,1,2.53,11.5,1,0.5,3,0,,0.3,16.3,1,1
1,2016-06-24 13:54:12,2016-06-24 14:23:40,N,1,-73.994247436523438,40.69012451171875,-74.008888244628906,40.644245147705078,1,4.50,21.5,0,0.5,5.55,0,,0.3,27.85,1,1
2,2016-06-28 20:52:59,2016-06-28 20:59:36,N,1,-73.921363830566406,40.766773223876953,-73.914962768554688,40.775871276855469,1,.83,6,0.5,0.5,1.46,0,,0.3,8.76,1,1
2,2016-06-15 18:55:10,2016-06-15 19:08:56,N,1,-73.934303283691406,40.679550170898438,-73.937004089355469,40.6937255859375,2,1.01,5.5,1,0.5,0,0,,0.3,7.3,2,1
2,2016-06-19 18:20:46,2016-06-19 18:33:55,N,1,-73.863754272460938,40.732734680175781,-73.877998352050781,40.745346069335938,6,1.34,9.5,0,0.5,0,0,,0.3,10.3,1,1
2,2016-06-03 01:34:56,2016-06-03 01:39:49,N,1,-73.940605163574219,40.679893493652344,-73.939315795898438,40.675563812255859,2,.97,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
1,2016-06-23 18:24:31,2016-06-23 18:28:43,N,1,-73.943733215332031,40.746631622314453,-73.95513916015625,40.735382080078125,1,1.30,6,1,0.5,1,0,,0.3,8.8,1,1
2,2016-06-29 16:45:12,2016-06-29 16:47:37,N,1,-73.932525634765625,40.744537353515625,-73.922843933105469,40.743442535400391,1,.49,4,1,0.5,0,0,,0.3,5.8,2,1
2,2016-06-05 17:59:50,2016-06-05 18:07:45,N,1,-73.956108093261719,40.813072204589844,-73.950462341308594,40.800865173339844,1,1.04,7,0,0.5,0,0,,0.3,7.8,2,1
2,2016-06-19 01:28:16,2016-06-19 01:39:46,N,1,-73.997459411621094,40.691196441650391,-73.941627502441406,40.707511901855469,1,4.81,15.5,0.5,0.5,4.2,0,,0.3,21,1,1
1,2016-06-27 08:33:30,2016-06-27 08:59:22,N,1,-73.906044006347656,40.659156799316406,-73.941375732421875,40.583950042724609,1,7.90,25,0,0.5,0,0,,0.3,25.8,1,1
1,2016-06-01 14:17:55,2016-06-01 14:21:55,N,1,-73.9495849609375,40.680538177490234,-73.953193664550781,40.679828643798828,1,.40,4.5,0,0.5,0,0,,0.3,5.3,2,1
2,2016-06-06 22:32:12,2016-06-06 22:50:13,N,1,-73.991828918457031,40.666713714599609,-74.001472473144531,40.643257141113281,1,3.35,14.5,0.5,0.5,0,0,,0.3,15.8,2,1
2,2016-06-21 15:22:13,2016-06-21 15:40:44,N,1,-73.924179077148438,40.679054260253906,-73.960029602050781,40.688796997070313,1,2.99,14,1,0.5,0,0,,0.3,15.8,2,1
1,2016-06-13 19:02:29,2016-06-13 19:09:04,N,1,-73.960609436035156,40.659542083740234,-73.9564208984375,40.674964904785156,3,1.40,7,1,0.5,0,0,,0.3,8.8,2,1
2,2016-06-23 01:37:12,2016-06-23 01:38:46,N,1,-73.950004577636719,40.806514739990234,-73.943641662597656,40.810199737548828,1,.54,3.5,0.5,0.5,0,0,,0.3,4.8,2,1
2,2016-06-23 22:35:14,2016-06-23 22:43:54,N,1,-73.979515075683594,40.660923004150391,-73.954185485839844,40.651458740234375,1,2.23,9,0.5,0.5,2.06,0,,0.3,12.36,1,1
2,2016-06-18 09:38:16,2016-06-18 09:52:56,N,1,-73.966163635253906,40.804450988769531,-73.93817138671875,40.821033477783203,1,2.51,12.5,0,0.5,0,0,,0.3,13.3,2,1
2,2016-06-23 05:45:08,2016-06-23 05:51:19,N,1,-73.915000915527344,40.763980865478516,-73.937339782714844,40.762264251708984,1,1.54,7,0.5,0.5,0,0,,0.3,8.3,2,1
2,2016-06-23 17:39:13,2016-06-23 18:26:37,N,1,-73.833786010742187,40.716079711914062,-73.586135864257813,40.663761138916016,1,19.92,55.5,1,0.5,0,0,,0.3,57.3,2,1
2,2016-06-20 10:27:01,2016-06-20 10:31:03,N,1,-73.94189453125,40.754428863525391,-73.936790466308594,40.764190673828125,1,.90,5,0,0.5,1.16,0,,0.3,6.96,1,1
2,2016-06-21 07:02:02,2016-06-21 07:11:11,N,1,-73.95745849609375,40.65130615234375,-73.965194702148438,40.678756713867188,1,2.23,9,0,0.5,0,0,,0.3,11.75,1,1
2,2016-06-13 05:16:51,2016-06-13 05:43:12,N,1,-73.889678955078125,40.745952606201172,-73.979965209960937,40.758880615234375,1,8.24,27,0.5,0.5,0,0,,0.3,28.3,2,1
2,2016-06-24 23:44:43,2016-06-25 00:02:42,N,1,-73.945281982421875,40.808151245117188,-73.98040771484375,40.764274597167969,1,4.17,16,0.5,0.5,0,0,,0.3,17.3,2,1
2,2016-06-08 21:52:38,2016-06-08 21:57:56,N,1,-73.885108947753906,40.755458831787109,-73.862777709960937,40.757560729980469,1,1.18,6.5,0.5,0.5,0,0,,0.3,7.8,1,1
2,2016-06-16 22:13:00,2016-06-16 22:50:14,N,1,-73.884819030761719,40.747688293457031,-73.847671508789063,40.694606781005859,2,11.17,37,0.5,0.5,0,0,,0.3,38.3,2,1
1,2016-06-25 13:44:45,2016-06-25 14:01:05,N,1,-73.88330078125,40.747623443603516,-73.923744201660156,40.776439666748047,3,3.50,15,0,0.5,2,0,,0.3,17.8,1,1
2,2016-06-22 18:53:12,2016-06-22 19:01:18,N,1,-73.888870239257813,40.747089385986328,-73.882469177246094,40.755123138427734,1,.89,6.5,1,0.5,0,0,,0.3,8.3,2,1
2,2016-06-09 20:08:43,2016-06-09 20:25:37,N,1,-73.944984436035156,40.808292388916016,-73.940666198730469,40.829555511474609,1,1.89,11.5,0.5,0.5,0,0,,0.3,12.8,2,1
2,2016-06-12 10:08:26,2016-06-12 10:24:50,N,1,-73.997428894042969,40.695476531982422,-73.934852600097656,40.704174041748047,1,3.70,15,0,0.5,3,0,,0.3,18.8,1,1
1,2016-06-05 02:35:42,2016-06-05 02:48:53,N,1,-73.949577331542969,40.680000305175781,-73.947479248046875,40.640727996826172,1,2.90,12,0,0.5,0,0,,0.3,12.8,1,1
1,2016-06-12 01:44:00,2016-06-12 01:52:17,N,1,-73.912498474121094,40.756027221679688,-73.888198852539063,40.751445770263672,1,1.90,8.5,0.5,0.5,0,0,,0.3,9.8,2,1
2,2016-06-17 10:05:58,2016-06-17 10:35:18,N,1,-73.957321166992188,40.801673889160156,-73.965873718261719,40.765232086181641,1,3.07,19,0,0.5,0,0,,0.3,19.8,2,1
2,2016-06-06 11:37:50,2016-06-06 11:55:59,N,1,-73.886100769042969,40.755546569824219,-73.919357299804688,40.758472442626953,1,3.04,14,0,0.5,0,0,,0.3,14.8,1,1
1,2016-06-24 20:33:02,2016-06-24 20:36:33,N,5,-73.935821533203125,40.754631042480469,-73.935813903808594,40.754627227783203,5,.00,0,0,0,0,0,,0,0,2,2
2,2016-06-11 01:03:46,2016-06-11 01:14:18,N,1,-73.951202392578125,40.810081481933594,-73.920539855957031,40.837551116943359,1,2.75,11,0.5,0.5,0,0,,0.3,12.3,2,1
2,2016-06-25 14:32:45,2016-06-25 14:43:59,N,1,-73.944656372070313,40.680107116699219,-73.962898254394531,40.67291259765625,1,1.81,9.5,0,0.5,2.58,0,,0.3,12.88,1,1
1,2016-06-10 17:52:27,2016-06-10 18:16:52,N,1,-73.983169555664063,40.672897338867188,-73.972503662109375,40.691520690917969,1,1.80,15.5,1,0.5,3.45,0,,0.3,20.75,1,1
2,2016-06-21 12:11:02,2016-06-21 12:18:06,N,1,-73.963775634765625,40.808147430419922,-73.955253601074219,40.819965362548828,1,1.16,7,0,0.5,1.56,0,,0.3,9.36,1,1
2,2016-06-30 23:53:50,2016-06-30 23:59:50,N,1,-73.890724182128906,40.746505737304687,-73.898193359375,40.757621765136719,1,1.44,7,0.5,0.5,0,0,,0.3,8.3,2,1
1,2016-06-17 14:14:17,2016-06-17 14:42:44,N,1,-73.993850708007813,40.690029144287109,-73.986465454101563,40.719535827636719,1,4.90,20.5,0,0.5,2.5,0,,0.3,23.8,1,1
2,2016-06-01 00:47:23,2016-06-01 00:49:16,N,1,-73.937820434570313,40.792652130126953,-73.931953430175781,40.801029205322266,1,.46,3.5,0.5,0.5,0,0,,0.3,4.8,2,1
2,2016-06-15 10:54:26,2016-06-15 11:19:25,N,1,-73.950363159179688,40.675258636474609,-73.960975646972656,40.718910217285156,1,3.53,17.5,0,0.5,3.66,0,,0.3,21.96,1,1
2,2016-06-24 13:49:59,2016-06-24 14:19:37,N,1,-73.977760314941406,40.684658050537109,-73.961997985839844,40.6551513671875,1,2.99,19.5,0,0.5,0,0,,0.3,20.3,2,1
2,2016-06-26 13:48:20,2016-06-26 14:36:00,N,1,-73.948158264160156,40.809421539306641,-73.999153137207031,40.687786102294922,1,12.20,41.5,0,0.5,0,0,,0.3,42.3,1,1
2,2016-06-11 17:07:56,2016-06-11 17:13:08,N,1,-73.941703796386719,40.823177337646484,-73.947479248046875,40.830127716064453,1,.79,5.5,0,0.5,0,0,,0.3,6.3,2,1
2,2016-06-14 19:36:23,2016-06-14 19:46:16,N,5,-73.870819091796875,40.843124389648438,-73.870819091796875,40.85858154296875,1,1.61,7,0,0,0,0,,0,7,2,2
2,2016-06-07 23:24:18,2016-06-07 23:35:40,N,1,-73.844825744628906,40.758434295654297,-73.835914611816406,40.711910247802734,2,5.52,17,0.5,0.5,0,0,,0.3,18.3,2,1
2,2016-06-18 08:08:09,2016-06-18 08:13:21,N,1,-73.940956115722656,40.814224243164062,-73.949851989746094,40.802150726318359,1,1.30,6.5,0,0.5,1.46,0,,0.3,8.76,1,1
1,2016-06-11 14:24:07,2016-06-11 14:35:02,N,1,-73.9359130859375,40.850063323974609,-73.951377868652344,40.825492858886719,1,1.90,10,0,0.5,0,0,,0.3,10.8,2,1
2,2016-06-01 23:44:20,2016-06-02 00:36:58,N,1,-73.945289611816406,40.807826995849609,-73.949516296386719,40.651004791259766,1,15.85,50,0.5,0.5,0,0,,0.3,51.3,2,1
2,2016-06-25 14:04:03,2016-06-25 14:08:45,N,1,-73.954856872558594,40.805023193359375,-73.944793701171875,40.808555603027344,1,.81,5.5,0,0.5,1.26,0,,0.3,7.56,1,1
2,2016-06-10 20:17:26,2016-06-10 20:25:18,N,1,-73.950225830078125,40.792526245117187,-73.952484130859375,40.810783386230469,1,1.65,8,0.5,0.5,0,0,,0.3,9.3,2,1
2,2016-06-20 21:57:26,2016-06-20 22:00:54,N,1,-73.882904052734375,40.742973327636719,-73.8922119140625,40.746055603027344,1,.56,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
1,2016-06-17 04:29:27,2016-06-17 04:38:48,N,1,-73.872779846191406,40.8411865234375,-73.898948669433594,40.813404083251953,1,2.50,10.5,0.5,0.5,0,0,,0.3,11.8,2,1
2,2016-06-04 16:29:38,2016-06-04 16:49:18,N,1,-73.97357177734375,40.68316650390625,-73.961708068847656,40.71649169921875,1,3.43,15,0,0.5,1,0,,0.3,16.8,1,1
1,2016-06-10 19:35:53,2016-06-10 20:21:02,N,1,-73.966964721679688,40.710525512695313,-73.988014221191406,40.728546142578125,1,6.10,29.5,1,0.5,6.25,0,,0.3,37.55,1,1
2,2016-06-28 22:17:31,2016-06-28 22:25:26,N,1,-73.903419494628906,40.745426177978516,-73.889572143554688,40.722915649414063,1,2.15,8.5,0.5,0.5,0,0,,0.3,9.8,2,1
2,2016-06-01 10:53:35,2016-06-01 10:54:42,N,1,-73.938095092773437,40.84332275390625,-73.934959411621094,40.842510223388672,1,.07,3,0,0.5,0,0,,0.3,3.8,2,1
2,2016-06-16 00:24:45,2016-06-16 00:41:46,N,1,-73.885337829589844,40.851181030273438,-73.939750671386719,40.798393249511719,1,6.54,20.5,0.5,0.5,0,0,,0.3,21.8,2,1
1,2016-06-30 10:28:30,2016-06-30 10:32:34,N,1,-73.9554443359375,40.804302215576172,-73.950874328613281,40.810581207275391,2,.50,4.5,0,0.5,0,0,,0.3,5.3,2,1
2,2016-06-26 05:13:28,2016-06-26 05:16:38,N,1,-73.959823608398438,40.718242645263672,-73.959342956542969,40.716335296630859,1,.58,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
1,2016-06-13 23:56:52,2016-06-14 00:15:57,N,1,-73.919013977050781,40.758888244628906,-73.870475769042969,40.737442016601562,2,4.10,16.5,0.5,0.5,0,0,,0.3,17.8,2,1
1,2016-06-12 02:00:12,2016-06-12 02:06:59,N,1,-73.972236633300781,40.676876068115234,-73.953414916992188,40.677986145019531,1,1.40,7,0.5,0.5,0,0,,0.3,8.3,2,1
2,2016-06-22 22:33:53,2016-06-22 22:52:46,N,1,-73.874275207519531,40.734962463378906,-73.904685974121094,40.690505981445313,1,5.80,20,0.5,0.5,3,0,,0.3,24.3,1,1
2,2016-06-17 11:22:26,2016-06-17 11:26:38,N,1,-73.947288513183594,40.796413421630859,-73.941902160644531,40.804107666015625,1,.59,5,0,0.5,0,0,,0.3,5.8,2,1
2,2016-06-28 18:52:33,2016-06-28 19:18:48,N,1,-73.914466857910156,40.782405853271484,-73.823600769042969,40.726173400878906,1,8.16,26,1,0.5,0,0,,0.3,27.8,2,1
2,2016-06-05 00:54:16,2016-06-05 01:24:49,N,1,-73.958671569824219,40.678592681884766,-73.91461181640625,40.778850555419922,1,.00,17.5,0.5,0.5,0,0,,0.3,18.8,2,1
2,2016-06-28 08:38:13,2016-06-28 09:15:25,N,1,-73.932243347167969,40.684066772460938,-73.9351806640625,40.590633392333984,1,11.64,38,0,0.5,3.88,0,,0.3,44.63,1,1
2,2016-06-18 17:48:08,2016-06-18 17:53:33,N,1,-73.991279602050781,40.698722839355469,-74.000526428222656,40.694297790527344,1,1.40,6,0,0.5,0,0,,0.3,6.8,2,1
2,2016-06-22 21:23:12,2016-06-22 21:33:29,N,1,-73.863746643066406,40.732715606689453,-73.825157165527344,40.753570556640625,1,2.74,11,0.5,0.5,0,0,,0.3,12.3,2,1
1,2016-06-04 23:51:31,2016-06-05 00:07:31,N,1,-73.9334716796875,40.802978515625,-73.982177734375,40.731246948242187,1,6.50,20.5,0.5,0.5,2,0,,0.3,23.8,1,1
2,2016-06-11 13:35:22,2016-06-11 13:50:36,N,1,-73.992439270019531,40.698516845703125,-73.980323791503906,40.646907806396484,1,4.56,16.5,0,0.5,4.32,0,,0.3,21.62,1,1
2,2016-06-24 19:24:35,2016-06-24 19:32:50,N,1,-73.830276489257813,40.759563446044922,-73.844551086425781,40.774490356445312,1,1.74,8.5,1,0.5,0,0,,0.3,10.3,2,1
1,2016-06-10 12:25:59,2016-06-10 12:37:09,N,1,-73.884376525878906,40.678192138671875,-73.900070190429687,40.667095184326172,1,1.70,9,0,0.5,0,0,,0.3,9.8,2,1
2,2016-06-16 20:55:53,2016-06-16 21:00:56,N,1,-73.869354248046875,40.734176635742188,-73.8604736328125,40.738143920898438,1,.77,5,0.5,0.5,1.89,0,,0.3,8.19,1,1
1,2016-06-19 20:39:02,2016-06-19 20:51:23,N,1,-73.940727233886719,40.788753509521484,-73.954086303710938,40.811203002929688,1,2.30,10.5,0.5,0.5,0,0,,0.3,11.8,2,1
1,2016-06-01 19:03:07,2016-06-01 19:20:13,N,1,-73.939117431640625,40.80517578125,-73.965507507324219,40.805820465087891,1,1.90,12,1,0.5,2.75,0,,0.3,16.55,1,1
2,2016-06-25 16:06:54,2016-06-25 16:18:57,N,1,-73.947219848632813,40.830741882324219,-73.929191589355469,40.855381011962891,1,1.94,10,0,0.5,0,0,,0.3,10.8,1,1
2,2016-06-20 17:31:53,2016-06-20 17:43:20,N,1,-73.863792419433594,40.732852935791016,-73.869857788085938,40.742279052734375,1,.97,8.5,1,0.5,0,0,,0.3,10.3,2,1
2,2016-06-11 02:47:59,2016-06-11 03:00:36,N,1,-73.921409606933594,40.766803741455078,-73.968292236328125,40.770481109619141,1,4.07,14,0.5,0.5,0,0,,0.3,15.3,2,1
2,2016-06-10 15:45:58,2016-06-10 16:07:27,N,1,-73.96795654296875,40.679996490478516,-73.96197509765625,40.717823028564453,6,3.88,17,0,0.5,3.56,0,,0.3,21.36,1,1
2,2016-06-12 12:17:14,2016-06-12 12:38:12,N,1,-73.939292907714844,40.81640625,-73.991737365722656,40.764690399169922,1,6.19,21.5,0,0.5,4.46,0,,0.3,26.76,1,1
2,2016-06-26 14:13:39,2016-06-26 14:35:12,N,1,-73.826118469238281,40.746837615966797,-73.929023742675781,40.763771057128906,1,7.66,24,0,0.5,3.5,0,,0.3,28.3,1,1
1,2016-06-30 08:33:02,2016-06-30 08:48:38,N,1,-73.965995788574219,40.803836822509766,-73.959320068359375,40.774578094482422,1,2.90,13,0,0.5,3.45,0,,0.3,17.25,1,1
2,2016-06-20 21:15:28,2016-06-20 21:46:47,N,1,-73.903060913085938,40.746086120605469,-73.985260009765625,40.744571685791016,1,5.76,24.5,0.5,0.5,0,0,,0.3,25.8,2,1
1,2016-06-17 09:42:39,2016-06-17 10:01:23,N,1,-73.962478637695313,40.810070037841797,-73.981887817382812,40.767044067382813,1,3.20,14.5,0,0.5,1,0,,0.3,16.3,1,1
2,2016-06-06 20:32:08,2016-06-06 20:46:18,N,5,-73.943405151367188,40.820850372314453,-73.913558959960938,40.837291717529297,1,2.56,12,0,0,0,0,,0,12,2,2
2,2016-06-07 14:30:31,2016-06-07 14:37:28,N,1,-73.91131591796875,40.82403564453125,-73.919517517089844,40.832126617431641,1,.97,6.5,0,0.5,0,0,,0.3,7.3,2,1
2,2016-06-20 16:01:36,2016-06-20 16:09:55,N,1,-73.95947265625,40.688907623291016,-73.936172485351563,40.691600799560547,2,1.24,7.5,0,0.5,1.66,0,,0.3,9.96,1,1
2,2016-06-08 22:01:57,2016-06-08 22:16:02,N,1,-73.9168701171875,40.761543273925781,-73.8486328125,40.724758148193359,1,6.93,20.5,0.5,0.5,4.36,0,,0.3,26.16,1,1
1,2016-06-03 11:16:43,2016-06-03 11:21:55,N,1,-73.944839477539063,40.752140045166016,-73.944038391113281,40.741470336914063,1,1.00,5.5,0,0.5,1.25,0,,0.3,7.55,1,1
2,2016-06-09 10:40:15,2016-06-09 11:00:11,N,1,-73.93927001953125,40.805084228515625,-73.973037719726563,40.785121917724609,1,2.90,14.5,0,0.5,0,0,,0.3,15.3,2,1
2,2016-06-03 22:38:34,2016-06-03 22:45:54,N,1,-73.883834838867187,40.747745513916016,-73.883132934570313,40.755733489990234,1,.74,6.5,0.5,0.5,0,0,,0.3,7.8,1,1
