VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2016-03-10 07:59:39,2016-03-10 08:10:42,2,1.41,-74.007987976074219,40.738880157470703,1,N,-73.990608215332031,40.731399536132812,1,9,0,0.5,1.96,0,0.3,11.76
2,2016-03-10 07:59:40,2016-03-10 08:49:12,5,11.79,-73.997657775878906,40.741439819335938,1,N,-73.834312438964844,40.694919586181641,1,43,0,0.5,9.87,5.54,0.3,59.21
2,2016-03-10 07:59:40,2016-03-10 08:17:01,5,2.69,-73.9488525390625,40.781982421875,1,N,-73.975059509277344,40.752864837646484,2,13,0,0.5,0,0,0.3,13.8
2,2016-03-10 07:59:41,2016-03-10 08:04:22,1,.78,-73.978958129882813,40.744396209716797,1,N,-73.972343444824219,40.754051208496094,1,5.5,0,0.5,1.26,0,0.3,7.56
2,2016-03-10 07:59:41,2016-03-10 08:45:41,1,9.44,-73.870498657226562,40.773529052734375,1,N,-73.992668151855469,40.7564697265625,2,35.5,0,0.5,0,5.54,0.3,41.84
2,2016-03-10 07:59:41,2016-03-10 08:06:25,6,.78,0,0,1,N,0,0,2,6,0,0.5,0,0,0.3,6.8
2,2016-03-10 07:59:42,2016-03-10 08:02:59,1,1.40,-73.988510131835938,40.697208404541016,1,N,-74.00421142578125,40.712848663330078,2,6,0,0.5,0,0,0.3,6.8
2,2016-03-10 07:59:42,2016-03-10 08:24:28,1,6.24,-73.955268859863281,40.820041656494141,1,N,-73.987625122070313,40.751476287841797,2,22.5,0,0.5,0,0,0.3,23.3
2,2016-03-10 07:59:42,2016-03-10 08:04:39,1,1.38,-73.973243713378906,40.743869781494141,1,N,-73.972137451171875,40.758831024169922,1,6.5,0,0.5,1.46,0,0.3,8.76
2,2016-03-10 07:59:42,2016-03-10 08:29:02,1,12.25,-73.866859436035156,40.771808624267578,1,N,-73.971893310546875,40.757114410400391,1,35.5,0,0.5,8.37,5.54,0.3,50.21
2,2016-03-10 07:59:42,2016-03-10 08:28:03,2,9.34,-73.953453063964844,40.767578125,1,N,-73.8653564453125,40.770759582519531,1,31,0,0.5,7.47,5.54,0.3,44.81
2,2016-03-10 07:59:43,2016-03-10 08:06:21,2,.96,-73.970069885253906,40.753261566162109,1,N,-73.979202270507812,40.744350433349609,1,6,0,0.5,1.36,0,0.3,8.16
2,2016-03-10 07:59:43,2016-03-10 08:10:58,1,1.91,-73.997489929199219,40.721118927001953,1,N,-73.988822937011719,40.744400024414063,1,10,0,0.5,2.16,0,0.3,12.96
2,2016-03-10 07:59:43,2016-03-10 08:06:11,1,.62,-73.953201293945313,40.782752990722656,1,N,-73.959678649902344,40.777061462402344,1,6,0,0.5,1,0,0.3,7.8
2,2016-03-10 07:59:43,2016-03-10 08:07:38,5,1.37,-73.963829040527344,40.757064819335938,1,N,-73.951446533203125,40.774200439453125,1,7.5,0,0.5,1.66,0,0.3,9.96
2,2016-03-10 07:59:43,2016-03-10 08:07:46,1,.74,-73.982009887695313,40.74609375,1,N,-73.975196838378906,40.741428375244141,1,7,0,0.5,1,0,0.3,8.8
2,2016-03-10 07:59:43,2016-03-10 08:08:18,2,1.53,-73.99725341796875,40.746868133544922,1,N,-73.992233276367188,40.764003753662109,2,8,0,0.5,0,0,0.3,8.8
2,2016-03-10 07:59:43,2016-03-10 08:12:50,5,3.10,-73.956787109375,40.766578674316406,1,N,-73.976333618164062,40.739639282226562,1,13,0,0.5,1.5,0,0.3,15.3
2,2016-03-10 07:59:44,2016-03-10 08:10:49,1,1.32,-73.960281372070313,40.762065887451172,1,N,-73.975883483886719,40.757030487060547,2,8.5,0,0.5,0,0,0.3,9.3
2,2016-03-10 07:59:44,2016-03-10 08:09:34,1,1.02,-73.990196228027344,40.757450103759766,1,N,-73.995521545410156,40.750553131103516,2,8,0,0.5,0,0,0.3,8.8
2,2016-03-10 07:59:44,2016-03-10 08:13:50,1,1.81,-73.948173522949219,40.774559020996094,1,N,-73.967628479003906,40.762928009033203,1,10.5,0,0.5,2.26,0,0.3,13.56
2,2016-03-10 07:59:44,2016-03-10 08:18:53,2,3.84,-73.936386108398437,40.803901672363281,1,N,-73.929069519042969,40.768363952636719,1,17,0,0.5,4.67,5.54,0.3,28.01
2,2016-03-10 07:59:44,2016-03-10 08:09:47,2,.95,-73.992141723632813,40.749343872070313,1,N,-73.980598449707031,40.742298126220703,1,7.5,0,0.5,2.49,0,0.3,10.79
2,2016-03-10 07:59:45,2016-03-10 08:15:39,1,2.05,-73.980239868164062,40.780471801757813,1,N,-73.973777770996094,40.760162353515625,1,12,0,0.5,2.56,0,0.3,15.36
2,2016-03-10 07:59:45,2016-03-10 08:20:14,1,2.19,-73.98974609375,40.757034301757813,1,N,-73.961936950683594,40.764518737792969,1,13.5,0,0.5,2,0,0.3,16.3
2,2016-03-10 07:59:45,2016-03-10 08:35:05,2,9.73,-73.937896728515625,40.847835540771484,1,N,-73.987281799316406,40.736038208007813,1,32,0,0.5,4.5,0,0.3,37.3
2,2016-03-10 07:59:45,2016-03-10 08:09:55,1,1.44,-73.991195678710938,40.755252838134766,1,N,-73.978340148925781,40.773097991943359,1,8.5,0,0.5,1.86,0,0.3,11.16
2,2016-03-10 07:59:45,2016-03-10 08:23:59,2,2.96,-73.967277526855469,40.793155670166016,1,N,-73.964851379394531,40.791702270507813,2,17,0,0.5,0,0,0.3,17.8
2,2016-03-10 07:59:45,2016-03-10 08:16:12,1,2.47,-73.948593139648437,40.782211303710938,1,N,-73.968292236328125,40.751548767089844,1,12.5,0,0.5,2.66,0,0.3,15.96
2,2016-03-10 07:59:46,2016-03-10 08:19:21,1,2.95,-73.948875427246094,40.828701019287109,1,N,-73.951141357421875,40.794204711914063,1,14.5,0,0.5,1.7,0,0.3,17
2,2016-03-10 07:59:46,2016-03-10 08:04:20,5,.67,-74.016006469726562,40.715293884277344,1,N,-74.008682250976562,40.719108581542969,1,5,0,0.5,1.16,0,0.3,6.96
2,2016-03-10 07:59:47,2016-03-10 08:07:49,2,.72,-73.988151550292969,40.769599914550781,1,N,-73.979621887207031,40.771381378173828,1,7,0,0.5,1.95,0,0.3,9.75
2,2016-03-10 07:59:47,2016-03-10 08:06:19,2,1.36,-74.003433227539062,40.72698974609375,1,N,-73.990798950195313,40.741100311279297,2,6.5,0,0.5,0,0,0.3,7.3
2,2016-03-10 07:59:47,2016-03-10 08:07:48,6,.98,-73.993553161621094,40.742252349853516,1,N,-73.985389709472656,40.734230041503906,2,6.5,0,0.5,0,0,0.3,7.3
2,2016-03-10 07:59:48,2016-03-10 08:19:57,2,3.03,-73.972862243652344,40.754997253417969,1,N,-74.001731872558594,40.735301971435547,1,14.5,0,0.5,3.06,0,0.3,18.36
2,2016-03-10 07:59:49,2016-03-10 08:05:14,1,.79,-73.991508483886719,40.749900817871094,1,N,-73.9818115234375,40.758380889892578,2,5.5,0,0.5,0,0,0.3,6.3
2,2016-03-10 07:59:49,2016-03-10 08:09:10,1,1.53,-73.965660095214844,40.759296417236328,1,N,-73.974876403808594,40.741901397705078,2,8,0,0.5,0,0,0.3,8.8
2,2016-03-10 07:59:49,2016-03-10 08:05:03,4,.98,-73.957778930664063,40.772697448730469,1,N,-73.957603454589844,40.782863616943359,1,5.5,0,0.5,1.26,0,0.3,7.56
2,2016-03-10 07:59:49,2016-03-10 08:02:27,6,.59,-73.961029052734375,40.760936737060547,1,N,-73.954139709472656,40.764122009277344,1,4,0,0.5,1,0,0.3,5.8
2,2016-03-10 07:59:50,2016-03-10 08:07:50,1,1.08,-73.962615966796875,40.772720336914063,1,N,-73.97119140625,40.760978698730469,2,7.5,0,0.5,0,0,0.3,8.3
2,2016-03-10 07:59:50,2016-03-10 08:02:20,6,.76,-73.992103576660156,40.749469757080078,1,N,-73.990226745605469,40.741649627685547,1,4.5,0,0.5,1.32,0,0.3,6.62
2,2016-03-10 07:59:50,2016-03-10 08:19:12,1,3.43,-74.003974914550781,40.725730895996094,1,N,-73.970657348632813,40.762321472167969,1,15,0,0.5,2,0,0.3,17.8
2,2016-03-10 07:59:50,2016-03-10 08:02:09,1,.34,-73.998489379882813,40.721923828125,1,N,0,0,1,3.5,0,0.5,0.86,0,0.3,5.16
2,2016-03-10 07:59:51,2016-03-10 08:09:04,1,1.63,-73.992416381835938,40.746868133544922,1,N,-73.976234436035156,40.764747619628906,2,8,0,0.5,0,0,0.3,8.8
2,2016-03-10 07:59:51,2016-03-10 08:12:21,1,1.70,-73.923049926757812,40.760929107666016,1,N,-73.922050476074219,40.762020111083984,2,10,0,0.5,0,0,0.3,10.8
2,2016-03-10 07:59:51,2016-03-10 08:15:34,2,3.21,-73.95440673828125,40.730548858642578,1,N,-73.94921875,40.762939453125,1,13.5,0,0.5,2.86,0,0.3,17.16
2,2016-03-10 07:59:51,2016-03-10 08:02:14,6,.65,-73.96209716796875,40.767810821533203,1,N,-73.968826293945313,40.761699676513672,1,4,0,0.5,0.96,0,0.3,5.76
2,2016-03-10 07:59:52,2016-03-10 08:01:54,1,.31,-73.984291076660156,40.743476867675781,1,N,-73.981552124023438,40.745376586914063,1,3.5,0,0.5,0.86,0,0.3,5.16
2,2016-03-10 07:59:52,2016-03-10 08:16:55,1,1.91,-74.010231018066406,40.711349487304688,1,N,-74.007766723632813,40.703010559082031,1,13,0,0.5,2.76,0,0.3,16.56
2,2016-03-10 07:59:52,2016-03-10 08:07:00,1,1.33,-73.964424133300781,40.773025512695313,1,N,-73.980445861816406,40.774002075195313,1,7,0,0.5,1.56,0,0.3,9.36
2,2016-03-10 07:59:52,2016-03-10 08:08:52,1,1.27,-73.971473693847656,40.766353607177734,1,N,-73.958503723144531,40.778347015380859,1,8,0,0.5,2.2,0,0.3,11
2,2016-03-10 07:59:53,2016-03-10 08:11:28,1,1.80,-74.002616882324219,40.7447509765625,1,N,-73.985328674316406,40.753261566162109,1,9.5,0,0.5,0,0,0.3,10.3
2,2016-03-10 07:59:54,2016-03-10 08:07:14,1,.97,-73.990089416503906,40.756988525390625,1,N,-73.981544494628906,40.768508911132813,1,6.5,0,0.5,1.46,0,0.3,8.76
2,2016-03-10 07:59:54,2016-03-10 08:07:15,6,.74,-73.977752685546875,40.749191284179688,1,N,-73.981178283691406,40.740489959716797,1,6.5,0,0.5,1.46,0,0.3,8.76
2,2016-03-10 07:59:54,2016-03-10 08:12:47,5,2.22,-74.006576538085937,40.731868743896484,1,N,-73.987709045410156,40.760318756103516,2,10.5,0,0.5,0,0,0.3,11.3
2,2016-03-10 07:59:54,2016-03-10 08:08:10,5,2.08,-73.989311218261719,40.768001556396484,1,N,-73.969627380371094,40.792049407958984,1,8.5,0,0.5,1.86,0,0.3,11.16
2,2016-03-10 07:59:55,2016-03-10 08:09:07,3,1.45,-74.006019592285156,40.712078094482422,1,N,-74.002510070800781,40.728778839111328,1,8,0,0.5,1,0,0.3,9.8
2,2016-03-10 07:59:55,2016-03-10 08:13:56,1,2.92,-73.989898681640625,40.767383575439453,1,N,-74.006927490234375,40.736961364746094,1,12,0,0.5,2.56,0,0.3,15.36
2,2016-03-10 07:59:55,2016-03-10 08:35:44,2,5.71,-74.00640869140625,40.732368469238281,1,N,-73.953468322753906,40.791019439697266,1,25,0,0.5,1,0,0.3,26.8
2,2016-03-10 07:59:55,2016-03-10 08:13:10,1,1.87,-73.99169921875,40.748069763183594,1,N,-73.996330261230469,40.725948333740234,1,10,0,0.5,2.16,0,0.3,12.96
2,2016-03-10 07:59:57,2016-03-10 08:08:42,1,.56,-73.975181579589844,40.762104034423828,1,N,-73.983299255371094,40.762771606445313,1,7,0,0.5,1.95,0,0.3,9.75
2,2016-03-10 07:59:57,2016-03-10 08:12:37,2,1.74,-73.996131896972656,40.748451232910156,1,N,-73.973724365234375,40.75189208984375,1,10,0,0.5,2.16,0,0.3,12.96
2,2016-03-10 07:59:57,2016-03-10 08:20:44,1,3.63,-74.008621215820313,40.715980529785156,1,N,-73.977432250976563,40.751968383789063,1,16,0,0.5,3.36,0,0.3,20.16
2,2016-03-10 07:59:57,2016-03-10 08:11:23,2,1.52,-73.991798400878906,40.759521484375,1,N,-73.999153137207031,40.741580963134766,1,9,0,0.5,1,0,0.3,10.8
2,2016-03-10 07:59:57,2016-03-10 08:04:42,1,.66,-73.991844177246094,40.750377655029297,1,N,-73.989151000976563,40.743663787841797,1,5,0,0.5,1.16,0,0.3,6.96
2,2016-03-10 07:59:58,2016-03-10 08:03:11,1,.74,-73.960403442382812,40.77850341796875,1,N,-73.953750610351563,40.787002563476562,2,4.5,0,0.5,0,0,0.3,5.3
2,2016-03-10 07:59:58,2016-03-10 08:10:00,1,2.43,-74.016380310058594,40.716300964355469,1,N,-74.0078125,40.746891021728516,2,10.5,0,0.5,0,0,0.3,11.3
2,2016-03-10 07:59:58,2016-03-10 08:16:20,1,1.88,-73.957603454589844,40.769329071044922,1,N,-73.979042053222656,40.755378723144531,1,12,0,0.5,2.56,0,0.3,15.36
2,2016-03-10 07:59:59,2016-03-10 08:08:54,5,1.29,-73.992645263671875,40.75518798828125,1,N,-73.975448608398438,40.757667541503906,2,8,0,0.5,0,0,0.3,8.8
2,2016-03-10 07:59:59,2016-03-10 08:02:06,1,.44,-73.966140747070312,40.767841339111328,1,N,-73.962387084960938,40.77294921875,1,4,0,0.5,1.44,0,0.3,6.24
2,2016-03-10 07:59:59,2016-03-10 08:01:48,1,.29,-73.937347412109375,40.819099426269531,1,N,-73.940719604492188,40.814418792724609,2,3.5,0,0.5,0,0,0.3,4.3
2,2016-03-10 08:00:00,2016-03-10 08:09:09,6,1.37,-73.963417053222656,40.755950927734375,1,N,-73.965507507324219,40.768608093261719,1,8,0,0.5,1.76,0,0.3,10.56
2,2016-03-10 08:00:01,2016-03-10 08:11:35,1,1.32,-73.981552124023438,40.746921539306641,1,N,-73.971809387207031,40.763191223144531,1,9,0,0.5,1,0,0.3,10.8
2,2016-03-10 08:00:01,2016-03-10 08:18:32,2,1.77,-73.971649169921875,40.797401428222656,1,N,-73.950416564941406,40.792461395263672,1,12.5,0,0.5,1.75,0,0.3,15.05
2,2016-03-10 08:00:01,2016-03-10 08:08:13,4,1.44,-73.976875305175781,40.764877319335938,1,N,-73.961166381835937,40.774703979492188,1,7.5,0,0.5,1.5,0,0.3,9.8
2,2016-03-10 08:00:01,2016-03-10 08:06:03,6,1.45,-74.0147705078125,40.714344024658203,1,N,-74.008369445800781,40.703952789306641,1,7,0,0.5,1.56,0,0.3,9.36
2,2016-03-10 08:00:01,2016-03-10 08:15:38,1,2.60,-73.959465026855469,40.762996673583984,1,N,-73.985664367675781,40.746566772460938,1,13,0,0.5,2.76,0,0.3,16.56
2,2016-03-10 08:00:02,2016-03-10 08:32:48,2,11.22,-73.986709594726563,40.761501312255859,1,N,-73.871040344238281,40.774188995361328,1,34.5,0,0.5,8.17,5.54,0.3,49.01
2,2016-03-10 08:00:02,2016-03-10 08:06:41,6,1.07,-73.989730834960938,40.735431671142578,1,N,-73.978721618652344,40.745918273925781,1,6.5,0,0.5,1.46,0,0.3,8.76
2,2016-03-10 08:00:02,2016-03-10 08:06:03,1,.80,-73.95599365234375,40.782257080078125,1,N,-73.962974548339844,40.772449493408203,1,6,0,0.5,1.7,0,0.3,8.5
2,2016-03-10 08:00:02,2016-03-10 08:19:37,1,2.30,-73.956253051757813,40.787387847900391,1,N,-73.979530334472656,40.766281127929688,1,13.5,0,0.5,1.6,0,0.3,15.9
2,2016-03-10 08:00:02,2016-03-10 08:05:05,1,.83,-73.939010620117188,40.815818786621094,1,N,-73.936920166015625,40.808158874511719,2,5.5,0,0.5,0,0,0.3,6.3
2,2016-03-10 08:00:03,2016-03-10 08:05:15,1,.66,-73.948112487792969,40.782566070556641,1,N,-73.955917358398438,40.779071807861328,1,5.5,0,0.5,1.58,0,0.3,7.88
2,2016-03-10 08:00:03,2016-03-10 08:08:22,1,1.21,-73.994964599609375,40.749965667724609,1,N,-73.988258361816406,40.764003753662109,1,7,0,0.5,1.56,0,0.3,9.36
2,2016-03-10 08:00:03,2016-03-10 08:10:24,5,2.31,-73.990882873535156,40.745540618896484,1,N,-74.009849548339844,40.720111846923828,1,9.5,0,0.5,2.06,0,0.3,12.36
2,2016-03-10 08:00:04,2016-03-10 08:19:44,2,2.74,-74.005638122558594,40.741142272949219,1,N,-74.010826110839844,40.708988189697266,1,14.5,0,0.5,4.59,0,0.3,19.89
2,2016-03-10 08:00:04,2016-03-10 08:09:09,1,1.24,-73.9820556640625,40.763240814208984,1,N,-73.997077941894531,40.756191253662109,1,7.5,0,0.5,2.49,0,0.3,10.79
2,2016-03-10 08:00:04,2016-03-10 08:18:21,6,1.63,-74.000923156738281,40.752151489257813,1,N,-73.9794921875,40.756088256835937,1,12,0,0.5,1.92,0,0.3,14.72
2,2016-03-10 08:00:04,2016-03-10 08:18:47,6,2.43,-73.994056701660156,40.751171112060547,1,N,-73.967453002929688,40.769100189208984,1,13,0,0.5,2.76,0,0.3,16.56
2,2016-03-10 08:00:04,2016-03-10 08:19:48,1,5.91,-74.007522583007812,40.705509185791016,1,N,-73.970542907714844,40.756240844726563,1,19.5,0,0.5,4.06,0,0.3,24.36
2,2016-03-10 08:00:04,2016-03-10 08:09:09,4,1.66,-74.003669738769531,40.748401641845703,1,N,-74.005722045898437,40.72650146484375,2,8,0,0.5,0,0,0.3,8.8
2,2016-03-10 08:00:05,2016-03-10 08:14:13,6,.99,-73.976448059082031,40.759750366210938,1,N,-73.989341735839844,40.756080627441406,2,10,0,0.5,0,0,0.3,10.8
2,2016-03-10 08:00:06,2016-03-10 08:09:15,1,1.04,-73.980583190917969,40.688629150390625,1,N,-73.969978332519531,40.693099975585937,1,7.5,0,0.5,1.66,0,0.3,9.96
2,2016-03-10 08:00:06,2016-03-10 08:09:16,1,1.57,-73.980064392089844,40.741584777832031,1,N,-73.993217468261719,40.727813720703125,1,8,0,0.5,1.76,0,0.3,10.56
2,2016-03-10 08:00:06,2016-03-10 08:14:46,6,6.41,-73.951797485351563,40.769607543945313,1,N,-74.006645202636719,40.705833435058594,1,20,0,0.5,4.16,0,0.3,24.96
2,2016-03-10 08:00:06,2016-03-10 08:04:57,1,.53,-73.960853576660156,40.761249542236328,1,N,-73.954139709472656,40.764171600341797,1,5,0,0.5,1.16,0,0.3,6.96
2,2016-03-10 08:00:06,2016-03-10 08:14:15,1,2.25,-73.949432373046875,40.785400390625,1,N,-73.964820861816406,40.806480407714844,1,11,0,0.5,1,0,0.3,12.8
2,2016-03-10 08:00:07,2016-03-10 08:04:35,1,.72,-73.975761413574219,40.755157470703125,1,N,-73.968307495117188,40.761398315429688,1,5,0,0.5,1.74,0,0.3,7.54
2,2016-03-10 08:00:07,2016-03-10 08:13:21,2,2.12,-73.960182189941406,40.773063659667969,1,N,-73.983833312988281,40.760406494140625,1,10.5,0,0.5,2.1,0,0.3,13.4
2,2016-03-10 08:00:07,2016-03-10 08:04:40,5,.95,-74.008110046386719,40.738990783691406,1,N,-74.003753662109375,40.748321533203125,1,5.5,0,0.5,0.63,0,0.3,6.93
2,2016-03-10 08:00:07,2016-03-10 08:12:41,2,1.55,-73.974159240722656,40.737571716308594,1,N,-73.990684509277344,40.751022338867188,1,9.5,0,0.5,3.09,0,0.3,13.39
2,2016-03-10 08:00:07,2016-03-10 08:11:13,1,1.21,-73.9615478515625,40.757621765136719,1,N,-73.975273132324219,40.752368927001953,1,8.5,0,0.5,2.32,0,0.3,11.62
2,2016-03-10 08:00:08,2016-03-10 08:03:03,1,.69,-73.989517211914062,40.739810943603516,1,N,-73.996269226074219,40.732341766357422,1,4.5,0,0.5,1.06,0,0.3,6.36
2,2016-03-10 08:00:09,2016-03-10 08:19:07,1,2.84,-73.9703369140625,40.789005279541016,1,N,-73.987419128417969,40.754520416259766,1,14,0,0.5,2.96,0,0.3,17.76
2,2016-03-10 08:00:09,2016-03-10 08:12:51,2,1.47,-73.989891052246094,40.756950378417969,1,N,-73.979537963867188,40.746131896972656,1,9.5,0,0.5,2.06,0,0.3,12.36
2,2016-03-10 08:00:09,2016-03-10 08:17:31,2,2.08,-74.002899169921875,40.760395050048828,1,N,-73.971809387207031,40.756011962890625,1,12.5,0,0.5,2.66,0,0.3,15.96
2,2016-03-10 08:00:10,2016-03-10 08:03:04,2,.32,-73.956314086914062,40.781581878662109,1,N,-73.959213256835938,40.777565002441406,2,4,0,0.5,0,0,0.3,4.8
2,2016-03-10 08:00:10,2016-03-10 08:04:12,1,1.05,-73.963249206542969,40.769119262695313,1,N,-73.979759216308594,40.772758483886719,2,5.5,0,0.5,0,0,0.3,6.3
2,2016-03-10 08:00:11,2016-03-10 08:09:38,1,1.46,-73.97430419921875,40.742652893066406,1,N,-73.971916198730469,40.758766174316406,2,8.5,0,0.5,0,0,0.3,9.3
2,2016-03-10 08:00:11,2016-03-10 08:06:12,1,1.26,-73.998893737792969,40.734096527099609,1,N,-73.997779846191406,40.722930908203125,1,6.5,0,0.5,2.19,0,0.3,9.49
2,2016-03-10 08:00:12,2016-03-10 08:10:06,1,1.33,-73.980278015136719,40.745960235595703,1,N,-73.991783142089844,40.737709045410156,1,8.5,0,0.5,1.86,0,0.3,11.16
2,2016-03-10 08:00:12,2016-03-10 08:51:35,1,16.74,-73.863754272460938,40.76934814453125,1,N,-74.015495300292969,40.712085723876953,1,53,0,0.5,11.87,5.54,0.3,71.21
2,2016-03-10 08:00:12,2016-03-10 08:13:05,1,2.33,-73.950668334960938,40.771408081054687,1,N,-73.975860595703125,40.76019287109375,1,11,0,0.5,2.36,0,0.3,14.16
2,2016-03-10 08:00:12,2016-03-10 08:11:17,2,1.80,-73.969383239746094,40.761051177978516,1,N,-73.995567321777344,40.764778137207031,1,9,0,0.5,2.45,0,0.3,12.25
2,2016-03-10 08:00:13,2016-03-10 08:02:44,5,.34,-73.959739685058594,40.779678344726563,1,N,-73.956573486328125,40.784000396728516,1,3.5,0,0.5,0.86,0,0.3,5.16
2,2016-03-10 08:00:13,2016-03-10 08:08:19,2,.93,-73.965385437011719,40.803546905517578,1,N,-73.954307556152344,40.808506011962891,1,7,0,0.5,1.56,0,0.3,9.36
2,2016-03-10 08:00:14,2016-03-10 08:11:52,1,1.92,-74.006736755371094,40.735919952392578,1,N,-73.982879638671875,40.747791290283203,1,9.5,0,0.5,1.75,0,0.3,12.05
2,2016-03-10 08:00:14,2016-03-10 08:10:50,1,1.71,-73.970649719238281,40.765705108642578,1,N,-73.983833312988281,40.779628753662109,1,9,0,0.5,1.96,0,0.3,11.76
2,2016-03-10 08:00:14,2016-03-10 08:21:51,5,2.64,-73.955734252929687,40.782913208007813,1,N,-73.984451293945313,40.769683837890625,2,15.5,0,0.5,0,0,0.3,16.3
2,2016-03-10 08:00:14,2016-03-10 08:29:32,2,7.45,-73.931900024414063,40.706291198730469,1,N,-73.871009826660156,40.774009704589844,1,28.5,0,0.5,5.86,0,0.3,35.16
2,2016-03-10 08:00:15,2016-03-10 08:11:25,3,1.49,-73.963966369628906,40.792762756347656,1,N,-73.981727600097656,40.783805847167969,2,9,0,0.5,0,0,0.3,9.8
2,2016-03-10 08:00:15,2016-03-10 08:15:43,1,1.71,-73.98492431640625,40.728015899658203,1,N,-73.994606018066406,40.743701934814453,2,11.5,0,0.5,0,0,0.3,12.3
2,2016-03-10 08:00:17,2016-03-10 08:01:23,1,.42,-73.980789184570313,40.764850616455078,1,N,-73.984466552734375,40.759559631347656,2,3.5,0,0.5,0,0,0.3,4.3
2,2016-03-10 08:00:17,2016-03-10 08:00:22,2,.00,0,0,1,N,0,0,2,2.5,0,0.5,0,0,0.3,3.3
2,2016-03-10 08:00:17,2016-03-10 08:08:17,1,1.10,-73.996788024902344,40.737255096435547,1,N,-73.981178283691406,40.729301452636719,2,7.5,0,0.5,0,0,0.3,8.3
2,2016-03-10 08:00:17,2016-03-10 08:08:08,1,1.25,-73.994918823242188,40.745159149169922,1,N,-73.980575561523438,40.751583099365234,1,7,0,0.5,1.5,0,0.3,9.3
2,2016-03-10 08:00:17,2016-03-10 08:06:36,1,.71,-73.9974365234375,40.736583709716797,1,N,-73.986900329589844,40.733596801757813,2,6,0,0.5,0,0,0.3,6.8
2,2016-03-10 08:00:17,2016-03-10 08:03:08,5,.71,-73.983757019042969,40.740798950195313,1,N,-73.9925537109375,40.737651824951172,1,4.5,0,0.5,1.06,0,0.3,6.36
2,2016-03-10 08:00:18,2016-03-10 08:02:29,1,.48,-73.987907409667969,40.755260467529297,1,N,-73.982627868652344,40.750869750976563,1,3.5,0,0.5,0.86,0,0.3,5.16
2,2016-03-10 08:00:18,2016-03-10 08:21:42,6,3.51,-73.961570739746094,40.774078369140625,1,N,-73.992446899414062,40.733699798583984,2,16,0,0.5,0,0,0.3,16.8
2,2016-03-10 08:00:18,2016-03-10 08:05:16,1,.69,-74.016090393066406,40.715110778808594,1,N,-74.009979248046875,40.721179962158203,1,5.5,0,0.5,1.26,0,0.3,7.56
2,2016-03-10 08:00:19,2016-03-10 08:11:43,1,2.63,-73.951492309570313,40.769790649414063,1,N,-73.972991943359375,40.744338989257813,2,11.5,0,0.5,0,0,0.3,12.3
2,2016-03-10 08:00:19,2016-03-10 08:12:50,1,1.65,-73.954788208007812,40.769626617431641,1,N,-73.969993591308594,40.752830505371094,1,10,0,0.5,2.16,0,0.3,12.96
2,2016-03-10 08:00:19,2016-03-10 08:24:19,1,3.78,-74.000801086425781,40.676910400390625,1,N,-74.006927490234375,40.716358184814453,2,14,0,0.5,0,0,0.3,14.8
2,2016-03-10 08:00:20,2016-03-10 08:34:44,1,6.13,-74.007896423339844,40.723148345947266,1,N,-73.957710266113281,40.770240783691406,2,25.5,0,0.5,0,0,0.3,26.3
2,2016-03-10 08:00:20,2016-03-10 08:27:17,1,4.08,-73.968620300292969,40.786468505859375,1,N,-73.975250244140625,40.741348266601563,1,19,0,0.5,3.96,0,0.3,23.76
2,2016-03-10 08:00:20,2016-03-10 08:10:32,1,1.80,-74.005325317382812,40.737026214599609,1,N,-73.988044738769531,40.756523132324219,1,9,0,0.5,1.96,0,0.3,11.76
2,2016-03-10 08:00:20,2016-03-10 08:12:04,1,1.44,-73.967308044433594,40.769168853759766,1,N,-73.974166870117187,40.783161163330078,1,9,0,0.5,2.45,0,0.3,12.25
2,2016-03-10 08:00:21,2016-03-10 08:16:53,1,2.66,-74.000251770019531,40.737888336181641,1,N,-73.972663879394531,40.758121490478516,1,12.5,0,0.5,2.66,0,0.3,15.96
2,2016-03-10 08:00:21,2016-03-10 08:07:46,1,1.30,-73.986846923828125,40.739528656005859,1,N,-73.976097106933594,40.754531860351563,1,7,0,0.5,1.5,0,0.3,9.3
2,2016-03-10 08:00:21,2016-03-10 08:07:30,1,1.05,-73.975967407226562,40.760341644287109,1,N,-73.975502014160156,40.749443054199219,1,6.5,0,0.5,1.82,0,0.3,9.12
2,2016-03-10 08:00:21,2016-03-10 08:06:54,2,1.54,-73.998420715332031,40.740440368652344,1,N,-74.002159118652344,40.721511840820313,1,7,0,0.5,1.56,0,0.3,9.36
2,2016-03-10 08:00:22,2016-03-10 08:03:51,1,.54,-73.981620788574219,40.758548736572266,1,N,-73.975578308105469,40.761085510253906,2,4.5,0,0.5,0,0,0.3,5.3
2,2016-03-10 08:00:22,2016-03-10 08:06:05,2,1.26,-73.965423583984375,40.791942596435547,1,N,-73.966072082519531,40.805007934570312,1,6.5,0,0.5,1.46,0,0.3,8.76
2,2016-03-10 08:00:22,2016-03-10 08:22:34,1,6.15,-74.016860961914062,40.707691192626953,1,N,-73.974319458007813,40.753990173339844,1,21.5,0,0.5,5.58,0,0.3,27.88
